# Time,COUCH-LEG-XPOS,COUCH-SEAT-XNEG,BELOW-COUCH,COUCH-SEAT-XPOS,COUCH-BACK-XPOS,COUCH-BACK-XNEG,COUCH-LEG-XNEG
# 
7.500000000000000000e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,2.002006285531180296e+01,-1.000000000000000000e+00,2.000008991786411983e+01,2.271021761213030032e+01,2.000038446698869876e+01
1.250000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.005707120895385742e+01,-1.000000000000000000e+00,2.000119352340698242e+01,2.479232851664225379e+01,2.000318034489949426e+01
2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.010462481180826799e+01,-1.000000000000000000e+00,2.000368537902831889e+01,2.726577618916829593e+01,2.000846875508626255e+01
3.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.017364756266276160e+01,-1.000000000000000000e+00,2.000791816711425852e+01,3.013205655415852746e+01,2.001700935363769673e+01
4.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.023260904947916572e+01,-1.000000000000000000e+00,2.001289354960123745e+01,3.236721509297688470e+01,2.002617835998535156e+01
5.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.028194732666015554e+01,-1.000000000000000000e+00,2.001782404581705777e+01,3.443409474690755445e+01,2.003469365437825545e+01
6.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.069117482503255090e+01,-1.000000000000000000e+00,2.007049280802408830e+01,4.337275568644205492e+01,2.024099515279134209e+01
7.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.583899129231770786e+01,-1.000000000000000000e+00,2.085615069071451799e+01,8.682938512166340672e+01,2.282163810729980469e+01
8.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.976090380350748887e+01,-1.000000000000000000e+00,2.543139928181966170e+01,2.289832585652669366e+02,3.772203585306803575e+01
9.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.306831944783528741e+02,-1.000000000000000000e+00,4.639420763651529711e+01,4.457758789062500000e+02,1.136204228719075502e+02
1.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,4.639415891011556141e+02,-1.000000000000000000e+00,1.030200850168863980e+02,6.274250101725260720e+02,3.047193186442057140e+02
1.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,6.808556864420572765e+02,-1.000000000000000000e+00,1.915163864135742244e+02,6.969919677734375227e+02,5.082490605672200559e+02
1.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.711090901692708712e+02,-1.000000000000000000e+00,2.854315551757812273e+02,6.914800740559895758e+02,6.571467000325520758e+02
1.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.003724934895833485e+02,-1.000000000000000000e+00,3.598194437662760379e+02,7.037187866210937273e+02,7.107473307291667197e+02
1.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.135405517578125227e+02,-1.000000000000000000e+00,4.178311991373697651e+02,7.270200927734374545e+02,7.374463216145833258e+02
1.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.278464233398437955e+02,-1.000000000000000000e+00,4.635025451660156364e+02,7.424985473632812045e+02,7.570429280598958712e+02
1.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.443693644205728788e+02,-1.000000000000000000e+00,4.990547037760416629e+02,7.424116821289062500e+02,7.652993733723958485e+02
1.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.657538492838541515e+02,-1.000000000000000000e+00,5.178516459147135720e+02,7.560625203450521212e+02,7.773795776367187500e+02
1.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.816710937499999545e+02,-1.000000000000000000e+00,5.444215332031250227e+02,7.679307454427083712e+02,7.874744181315104470e+02
1.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.856709879557291742e+02,-1.000000000000000000e+00,5.548822143554687045e+02,7.727798950195312955e+02,7.922809977213541970e+02
2.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.951272827148437727e+02,-1.000000000000000000e+00,5.664476277669270985e+02,7.722581298828124545e+02,7.930561564127604015e+02
2.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.958310099283854697e+02,-1.000000000000000000e+00,5.740748819986979470e+02,7.855521036783853788e+02,7.915636962890624773e+02
2.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.988262654622395758e+02,-1.000000000000000000e+00,5.897566691080729697e+02,7.831747111002604242e+02,8.086486653645832803e+02
2.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.014261962890625455e+02,-1.000000000000000000e+00,6.082997802734374773e+02,7.890466430664062045e+02,8.249578816731770985e+02
2.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.018662679036458485e+02,-1.000000000000000000e+00,6.150529052734375455e+02,7.937375895182291288e+02,8.399290486653645758e+02
2.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.113510091145833485e+02,-1.000000000000000000e+00,6.182117594401041742e+02,7.968885904947916288e+02,8.468368123372396212e+02
2.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.133551676432291515e+02,-1.000000000000000000e+00,6.191385782877604242e+02,7.982526204427083485e+02,8.444869791666666288e+02
2.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.193225830078124545e+02,-1.000000000000000000e+00,6.229513590494791515e+02,7.968830607096354015e+02,8.262482503255208712e+02
2.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.249520874023437500e+02,-1.000000000000000000e+00,6.287017496744791742e+02,8.075632202148437955e+02,8.217083984375000227e+02
2.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.301777913411458485e+02,-1.000000000000000000e+00,6.334176025390625000e+02,8.161548380533854470e+02,8.215735229492187273e+02
3.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.334852132161457803e+02,-1.000000000000000000e+00,6.331528930664062500e+02,8.093608520507812045e+02,8.166811767578125227e+02
3.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.325016764322916742e+02,-1.000000000000000000e+00,6.306898396809896212e+02,7.971803222656250227e+02,8.321726765950520530e+02
3.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.342305460611979697e+02,-1.000000000000000000e+00,6.276324381510416970e+02,8.160846761067708712e+02,8.407185587565104470e+02
3.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.389627766927083030e+02,-1.000000000000000000e+00,6.343465616861979015e+02,8.223701334635417197e+02,8.551949991861979470e+02
3.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.407332722981770985e+02,-1.000000000000000000e+00,6.357268961588541742e+02,8.258772135416667197e+02,8.504613850911458712e+02
3.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.393888468424479470e+02,-1.000000000000000000e+00,6.375519978841145985e+02,8.333483276367187500e+02,8.594901652018229470e+02
3.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.330326700846354697e+02,-1.000000000000000000e+00,6.339731323242187955e+02,8.346895182291666515e+02,8.584919311523437955e+02
3.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.312460774739582803e+02,-1.000000000000000000e+00,6.311064656575521212e+02,8.411403523763020758e+02,8.632408243815103788e+02
3.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.246806233723958712e+02,-1.000000000000000000e+00,6.263157918294270985e+02,8.390003824869792197e+02,8.619747111002603788e+02
3.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.266190429687500227e+02,-1.000000000000000000e+00,6.273588745117187955e+02,8.403497192382812955e+02,8.594851074218750000e+02
4.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.282667032877603788e+02,-1.000000000000000000e+00,6.384590657552083712e+02,8.349978393554687273e+02,8.536134765624999545e+02
4.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.348878865559895530e+02,-1.000000000000000000e+00,6.460187906901041970e+02,8.288945638020833258e+02,8.284761718749999773e+02
4.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.306029012044270985e+02,-1.000000000000000000e+00,6.466897176106771212e+02,8.227515258789062500e+02,8.260417521158854015e+02
4.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.270301676432292197e+02,-1.000000000000000000e+00,6.393746541341146212e+02,8.245995442708333485e+02,8.263667928059895758e+02
4.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.282478108723958030e+02,-1.000000000000000000e+00,6.371035074869791970e+02,8.253708780924479242e+02,8.483421183268229697e+02
4.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.337535237630207803e+02,-1.000000000000000000e+00,6.426217569986979470e+02,8.315017659505208485e+02,8.551203450520832803e+02
4.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.377116617838541970e+02,-1.000000000000000000e+00,6.479085530598957803e+02,8.355904541015625000e+02,8.515499145507812955e+02
4.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.434356323242187727e+02,-1.000000000000000000e+00,6.522130900065104697e+02,8.427351765950520530e+02,8.481949584960937045e+02
4.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.483071126302082803e+02,-1.000000000000000000e+00,6.485218546549479015e+02,8.432671061197917197e+02,8.635775024414062955e+02
4.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.454411702473958030e+02,-1.000000000000000000e+00,6.525024414062500000e+02,8.574490926106770985e+02,8.766529256184895758e+02
5.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.349160034179687955e+02,-1.000000000000000000e+00,6.529270426432291288e+02,8.577561848958333712e+02,8.854868408203125227e+02
5.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.315703776041666515e+02,-1.000000000000000000e+00,6.528863850911458258e+02,8.530184366861979015e+02,8.806461751302083485e+02
5.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.313053548177083485e+02,-1.000000000000000000e+00,6.430750447591145758e+02,8.494418497721354697e+02,8.709397989908853788e+02
5.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.307228068033854242e+02,-1.000000000000000000e+00,6.401210734049478788e+02,8.552505574544270530e+02,8.699623819986978788e+02
5.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.283295898437500000e+02,-1.000000000000000000e+00,6.471437744140624773e+02,8.710020060221354470e+02,8.776552449544270758e+02
5.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.302361368815104470e+02,-1.000000000000000000e+00,6.514453653971354470e+02,8.771500528971354242e+02,8.865147460937499773e+02
5.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.320790242513020303e+02,-1.000000000000000000e+00,6.559520751953125455e+02,8.714089396158854015e+02,8.791371866861978788e+02
5.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.363718465169271212e+02,-1.000000000000000000e+00,6.535183227539062045e+02,8.620855428059895758e+02,8.772353312174478788e+02
5.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.442837727864583712e+02,-1.000000000000000000e+00,6.599941650390625227e+02,8.570373046874999545e+02,8.757023193359375455e+02
5.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.497173014322917197e+02,-1.000000000000000000e+00,6.634425781249999545e+02,8.612651652018229242e+02,8.802955403645833030e+02
6.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.479763346354167197e+02,-1.000000000000000000e+00,6.657804565429687500e+02,8.425306559244792197e+02,8.779666178385416515e+02
6.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.451221516927083712e+02,-1.000000000000000000e+00,6.692805867513020530e+02,8.350530680338541742e+02,8.782969319661458485e+02
6.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.482922932942708485e+02,-1.000000000000000000e+00,6.671288248697916288e+02,8.359034912109375455e+02,8.766946899414062955e+02
6.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.452097330729167197e+02,-1.000000000000000000e+00,6.714419759114583712e+02,8.554832845052083030e+02,8.805325236002604470e+02
6.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.404159016927083030e+02,-1.000000000000000000e+00,6.684468627929687727e+02,8.634480875651041742e+02,8.818564453125000000e+02
6.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.367849405924479242e+02,-1.000000000000000000e+00,6.651687093098958030e+02,8.680566446940104015e+02,8.814082845052083712e+02
6.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.366553181966145303e+02,-1.000000000000000000e+00,6.611813232421875455e+02,8.620937093098958712e+02,8.730002441406250000e+02
6.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.397401814778645530e+02,-1.000000000000000000e+00,6.608138549804687045e+02,8.539030029296875455e+02,8.555347941080729015e+02
6.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.408280965169270758e+02,-1.000000000000000000e+00,6.612639241536458030e+02,8.524271769205729470e+02,8.498501871744791742e+02
6.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.422067871093750000e+02,-1.000000000000000000e+00,6.571439208984375000e+02,8.585876139322916742e+02,8.500105631510416515e+02
7.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.462753662109374773e+02,-1.000000000000000000e+00,6.500740071614583258e+02,8.617303344726562955e+02,8.518353922526041515e+02
7.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.443788248697916288e+02,-1.000000000000000000e+00,6.516437947591145985e+02,8.670598836263020530e+02,8.565796468098958485e+02
7.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.373375813802083485e+02,-1.000000000000000000e+00,6.534356160481770530e+02,8.719055094401041970e+02,8.624693684895833030e+02
7.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.311137654622395985e+02,-1.000000000000000000e+00,6.539315795898437500e+02,8.788585042317707803e+02,8.735039388020833258e+02
7.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.317970255533854242e+02,-1.000000000000000000e+00,6.514269775390624773e+02,8.805520751953124545e+02,8.676135538736979242e+02
7.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.381273966471354697e+02,-1.000000000000000000e+00,6.506361083984375000e+02,8.759390136718750455e+02,8.571227498372395530e+02
7.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.378940836588541288e+02,-1.000000000000000000e+00,6.555602132161458258e+02,8.697384928385416742e+02,8.448255818684896212e+02
7.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.400440063476562500e+02,-1.000000000000000000e+00,6.588951334635416970e+02,8.674696085611979015e+02,8.529440226236979470e+02
7.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.392657511393229015e+02,-1.000000000000000000e+00,6.682946777343750000e+02,8.682903320312500455e+02,8.664876586914062955e+02
7.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.419687947591145303e+02,-1.000000000000000000e+00,6.702043660481771212e+02,8.756146931966145530e+02,8.742520426432291742e+02
8.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.494985880533854470e+02,-1.000000000000000000e+00,6.737526163736979470e+02,8.708395222981770303e+02,8.653357666015624545e+02
8.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.532649169921875227e+02,-1.000000000000000000e+00,6.732981201171875227e+02,8.651797078450521212e+02,8.600424967447917197e+02
8.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.562071533203125000e+02,-1.000000000000000000e+00,6.734542602539062273e+02,8.614600626627603788e+02,8.534740763346354697e+02
8.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.516321614583333712e+02,-1.000000000000000000e+00,6.682291097005207803e+02,8.676957316080729470e+02,8.484386759440104697e+02
8.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.534766886393229015e+02,-1.000000000000000000e+00,6.654576253255207803e+02,8.723986735026041970e+02,8.538658691406250227e+02
8.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.500415771484374545e+02,-1.000000000000000000e+00,6.666969401041666288e+02,8.735371256510417197e+02,8.597810058593750000e+02
8.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.472220662434896212e+02,-1.000000000000000000e+00,6.666933959960937273e+02,8.725601481119791742e+02,8.613202473958333485e+02
8.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.394165323893229242e+02,-1.000000000000000000e+00,6.713719278971353788e+02,8.674655517578124773e+02,8.636513387044270758e+02
8.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.416294759114583712e+02,-1.000000000000000000e+00,6.740190673828125227e+02,8.630898763020833258e+02,8.555090087890624773e+02
8.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.409811197916666288e+02,-1.000000000000000000e+00,6.794814493815104015e+02,8.643027465820312045e+02,8.603416259765624545e+02
9.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.433228312174479697e+02,-1.000000000000000000e+00,6.746786132812500227e+02,8.616726440429687273e+02,8.653756388346354242e+02
9.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.486525309244791515e+02,-1.000000000000000000e+00,6.684701171875000227e+02,8.629710489908853788e+02,8.703805094401042197e+02
9.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.415557128906250455e+02,-1.000000000000000000e+00,6.665004150390625455e+02,8.626867309570312727e+02,8.726597167968750455e+02
9.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.375992268880207803e+02,-1.000000000000000000e+00,6.645176269531250455e+02,8.771497762044270985e+02,8.734488728841146212e+02
9.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.401262613932291288e+02,-1.000000000000000000e+00,6.657620442708333712e+02,8.833400146484375455e+02,8.736486165364583485e+02
9.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.475104451497395530e+02,-1.000000000000000000e+00,6.691405029296875000e+02,8.805224283854166742e+02,8.700911987304687045e+02
9.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.493162312825520530e+02,-1.000000000000000000e+00,6.715581461588541288e+02,8.741529174804687727e+02,8.645715006510416742e+02
9.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.428113444010416515e+02,-1.000000000000000000e+00,6.706626302083333258e+02,8.625031738281250000e+02,8.719323771158854015e+02
9.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.407963582356770758e+02,-1.000000000000000000e+00,6.647712849934895303e+02,8.543162556966145758e+02,8.676554199218750227e+02
9.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.401147664388021212e+02,-1.000000000000000000e+00,6.620814168294270985e+02,8.653220499674479242e+02,8.641171712239582803e+02
1.000000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.445119018554687500e+02,-1.000000000000000000e+00,6.670554524739583258e+02,8.673073974609375227e+02,8.668027669270833258e+02
1.010000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.463763997395833485e+02,-1.000000000000000000e+00,6.720392293294270303e+02,8.892426513671874773e+02,8.562660115559896212e+02
1.020000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.476712972005208258e+02,-1.000000000000000000e+00,6.801328979492187727e+02,8.663911173502604015e+02,8.573202270507812273e+02
1.030000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.431354085286458258e+02,-1.000000000000000000e+00,6.837512858072916515e+02,8.703641194661457803e+02,8.578116007486979697e+02
1.040000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.447995198567708712e+02,-1.000000000000000000e+00,6.819248819986979697e+02,8.640718790690103788e+02,8.639180826822916970e+02
1.050000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.428640828450520530e+02,-1.000000000000000000e+00,6.782878987630208485e+02,8.758367390950520530e+02,8.540880574544270303e+02
1.060000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.495335367838541742e+02,-1.000000000000000000e+00,6.748312947591145985e+02,8.628370564778646212e+02,8.419259643554687500e+02
1.070000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.484989786783854697e+02,-1.000000000000000000e+00,6.795970499674479015e+02,8.496663370768229697e+02,8.500523559570312955e+02
1.080000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.537284464518229470e+02,-1.000000000000000000e+00,6.790656127929687500e+02,8.511836344401041288e+02,8.524253214518229242e+02
1.090000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.518969401041666742e+02,-1.000000000000000000e+00,6.789435506184895530e+02,8.500680175781250227e+02,8.718850789388020530e+02
1.100000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.478292358398437045e+02,-1.000000000000000000e+00,6.750632283528645985e+02,8.705314982096354015e+02,8.679221923828124545e+02
1.110000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.444595092773437273e+02,-1.000000000000000000e+00,6.723738810221353788e+02,8.845744344075520758e+02,8.753111979166666288e+02
1.120000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.444406616210937955e+02,-1.000000000000000000e+00,6.671259277343749545e+02,8.869168660481770985e+02,8.745308959960937045e+02
1.130000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.446498128255208258e+02,-1.000000000000000000e+00,6.685386108398437273e+02,8.959109456380208485e+02,8.814143107096354015e+02
1.140000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.402696004231770530e+02,-1.000000000000000000e+00,6.678787638346353788e+02,8.994049926757812727e+02,8.825083414713541288e+02
1.150000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.382779825846354242e+02,-1.000000000000000000e+00,6.705542073567708030e+02,8.817335123697916970e+02,8.773058715820312727e+02
1.160000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.424043090820312045e+02,-1.000000000000000000e+00,6.770147827148437045e+02,8.764627888997396212e+02,8.789772094726562273e+02
1.170000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.500904174804687727e+02,-1.000000000000000000e+00,6.860008911132812273e+02,8.673331624348958258e+02,8.806717529296875000e+02
1.180000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.530128824869791515e+02,-1.000000000000000000e+00,6.907241861979166515e+02,8.585340047200520530e+02,8.819129191080729697e+02
1.187500000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.535037513146033916e+02,-1.000000000000000000e+00,6.844522423377403584e+02,8.609625150240384528e+02,8.824890136718750000e+02
